bag_id,origin,destination,is_mishandled,failure_point,processing_time_min
BAG02912,LAX,DXB,False,,22
BAG02913,DXB,JFK,False,,21
BAG02914,LAX,JFK,False,,53
BAG02915,LAX,LHR,False,,64
BAG02916,ATL,ORD,False,,66
BAG02917,LHR,JFK,False,,56
BAG02918,LAX,JFK,False,,97
BAG02919,ORD,JFK,False,,112
BAG02920,LAX,JFK,False,,91
BAG02921,JFK,DXB,False,,26
BAG02922,DXB,LHR,True,Loading,36
BAG02923,LHR,ATL,False,,109
BAG02924,ORD,DXB,True,Sorting,92
BAG02925,JFK,ORD,False,,53
BAG02926,JFK,ATL,False,,60
BAG02927,LHR,JFK,False,,66
BAG02928,ATL,LHR,False,,29
BAG02929,ATL,JFK,False,,46
BAG02930,ATL,LHR,False,,65
BAG02931,JFK,ORD,False,,90
BAG02932,ATL,ORD,False,,86
BAG02933,DXB,ORD,False,,73
BAG02934,LHR,LAX,False,,32
BAG02935,ORD,ATL,True,Loading,43
BAG02936,ORD,ATL,False,,73
BAG02937,LHR,ATL,False,,118
BAG02938,ATL,JFK,False,,55
BAG02939,DXB,ORD,False,,31
BAG02940,ORD,LHR,False,,44
BAG02941,LAX,ATL,False,,47
BAG02942,ORD,LAX,False,,59
BAG02943,DXB,ATL,False,,46
BAG02944,LHR,ATL,False,,32
BAG02945,DXB,ORD,False,,47
BAG02946,LHR,LAX,False,,56
BAG02947,LHR,JFK,False,,79
BAG02948,ATL,LHR,False,,49
BAG02949,ORD,LAX,False,,102
BAG02950,ORD,JFK,False,,106
BAG02951,LHR,ORD,False,,98
BAG02952,JFK,ATL,False,,24
BAG02953,LHR,LAX,False,,45
BAG02954,LHR,DXB,False,,23
BAG02955,ATL,JFK,True,Loading,99
BAG02956,LHR,ATL,False,,81
BAG02957,JFK,ORD,False,,48
BAG02958,DXB,ATL,False,,61
BAG02959,ATL,LAX,False,,65
BAG02960,LAX,JFK,False,,98
BAG02961,DXB,JFK,False,,89
BAG02962,DXB,ORD,False,,119
BAG02963,JFK,LHR,False,,40
BAG02964,ORD,ATL,False,,81
BAG02965,LAX,ORD,False,,36
BAG02966,ORD,LHR,False,,57
BAG02967,ORD,JFK,False,,71
BAG02968,LHR,ORD,False,,100
BAG02969,ORD,DXB,False,,37
BAG02970,ORD,LAX,False,,22
BAG02971,ORD,JFK,False,,26
BAG02972,LAX,JFK,False,,48
BAG02973,JFK,DXB,False,,115
BAG02974,ATL,DXB,False,,89
BAG02975,DXB,ORD,False,,112
BAG02976,ORD,JFK,False,,22
BAG02977,LAX,ATL,False,,115
BAG02978,JFK,LAX,False,,35
BAG02979,ORD,ATL,False,,74
BAG02980,JFK,ORD,False,,77
BAG02981,JFK,LHR,False,,41
BAG02982,LAX,JFK,False,,58
BAG02983,ORD,JFK,False,,43
BAG02984,ATL,LHR,False,,85
BAG02985,DXB,LHR,False,,115
BAG02986,ATL,LAX,False,,96
BAG02987,ATL,LAX,False,,70
BAG02988,DXB,ORD,False,,119
BAG02989,JFK,ATL,False,,58
BAG02990,JFK,ORD,True,Transfer,91
BAG02991,ORD,DXB,False,,90
BAG02992,LHR,DXB,False,,114
BAG02993,JFK,ATL,False,,46
BAG02994,DXB,JFK,False,,42
BAG02995,ORD,LAX,False,,22
BAG02996,ATL,JFK,False,,68
BAG02997,DXB,JFK,False,,72
BAG02998,DXB,ATL,False,,76
BAG02999,ATL,JFK,False,,26
BAG03000,LHR,DXB,False,,21
BAG03001,DXB,LHR,True,Transfer,117
BAG03002,JFK,DXB,False,,104
BAG03003,ATL,ORD,False,,77
BAG03004,ATL,LAX,False,,79
BAG03005,ORD,JFK,False,,73
BAG03006,JFK,DXB,False,,103
BAG03007,ATL,LAX,False,,67
BAG03008,DXB,ATL,True,Sorting,51
BAG03009,LAX,ORD,False,,71
BAG03010,JFK,LHR,False,,105
BAG03011,DXB,ORD,False,,79
BAG03012,LAX,JFK,False,,110
BAG03013,JFK,LAX,False,,109
BAG03014,LHR,ATL,False,,87
BAG03015,LAX,LHR,False,,49
BAG03016,ORD,DXB,False,,42
BAG03017,DXB,LHR,False,,81
BAG03018,JFK,LHR,False,,99
BAG03019,LHR,ORD,False,,101
BAG03020,LHR,LAX,False,,43
BAG03021,ATL,LAX,True,Transfer,73
BAG03022,JFK,LHR,False,,59
BAG03023,ATL,LHR,True,Sorting,64
BAG03024,DXB,ATL,False,,88
BAG03025,JFK,ORD,False,,40
BAG03026,LHR,ORD,False,,31
BAG03027,JFK,DXB,False,,34
BAG03028,DXB,LAX,True,Transfer,63
BAG03029,ORD,DXB,False,,101
BAG03030,JFK,LAX,False,,103
BAG03031,LAX,DXB,False,,100
BAG03032,DXB,ATL,False,,63
BAG03033,ORD,DXB,False,,96
BAG03034,ATL,LHR,False,,76
BAG03035,JFK,ORD,False,,71
BAG03036,LHR,DXB,False,,67
BAG03037,JFK,ATL,False,,97
BAG03038,JFK,ATL,False,,55
BAG03039,ATL,LHR,False,,79
BAG03040,LHR,LAX,False,,59
BAG03041,ORD,JFK,False,,37
BAG03042,LAX,ORD,False,,116
BAG03043,LAX,LHR,False,,24
BAG03044,LAX,DXB,False,,103
BAG03045,JFK,LHR,False,,81
BAG03046,ORD,LHR,True,Loading,109
BAG03047,ATL,JFK,False,,20
BAG03048,ORD,LAX,False,,63
BAG03049,DXB,LAX,False,,100
BAG03050,DXB,LAX,False,,81
BAG03051,LHR,ORD,False,,104
BAG03052,LHR,LAX,False,,79
BAG03053,ORD,LHR,False,,59
BAG03054,LHR,LAX,False,,25
BAG03055,LAX,JFK,False,,106
BAG03056,DXB,LAX,False,,29
BAG03057,ORD,DXB,False,,87
BAG03058,LHR,LAX,False,,60
BAG03059,LHR,LAX,True,Loading,58
BAG03060,LAX,JFK,False,,47
BAG03061,ORD,ATL,False,,100
BAG03062,LHR,LAX,False,,58
BAG03063,ATL,DXB,False,,67
BAG03064,JFK,DXB,False,,51
BAG03065,ORD,ATL,False,,105
BAG03066,JFK,ATL,False,,38
BAG03067,LHR,LAX,False,,94
BAG03068,LHR,LAX,False,,22
BAG03069,DXB,LHR,False,,59
BAG03070,LAX,ATL,False,,36
BAG03071,LAX,ORD,False,,25
BAG03072,LAX,DXB,False,,54
BAG03073,JFK,DXB,False,,72
BAG03074,LHR,JFK,False,,67
BAG03075,LAX,DXB,False,,66
BAG03076,LAX,DXB,False,,86
BAG03077,LAX,DXB,False,,55
BAG03078,ORD,ATL,True,Loading,97
BAG03079,LAX,DXB,False,,52
BAG03080,ATL,DXB,False,,89
BAG03081,LHR,ORD,False,,45
BAG03082,DXB,LHR,False,,21
BAG03083,ATL,ORD,False,,69
BAG03084,LHR,JFK,False,,33
BAG03085,ATL,LHR,False,,109
BAG03086,LAX,ORD,False,,66
BAG03087,ORD,JFK,False,,54
BAG03088,DXB,ORD,False,,69
BAG03089,DXB,LHR,False,,70
BAG03090,ATL,LHR,False,,20
BAG03091,JFK,DXB,False,,30
BAG03092,ORD,DXB,False,,99
BAG03093,DXB,ATL,False,,29
BAG03094,LHR,LAX,False,,36
BAG03095,DXB,LAX,False,,25
BAG03096,LHR,ORD,False,,119
BAG03097,JFK,ATL,False,,48
BAG03098,LAX,ORD,False,,91
BAG03099,DXB,LHR,False,,107
BAG03100,JFK,ORD,False,,79
BAG03101,ATL,LHR,False,,82
BAG03102,ATL,DXB,False,,37
BAG03103,ORD,DXB,False,,22
BAG03104,DXB,ATL,False,,114
BAG03105,JFK,DXB,False,,61
BAG03106,DXB,LHR,False,,95
BAG03107,LHR,LAX,False,,118
BAG03108,LAX,LHR,False,,95
BAG03109,ORD,LAX,False,,36
BAG03110,JFK,LAX,False,,78
BAG03111,JFK,LHR,False,,34
BAG03112,LAX,ATL,False,,74
BAG03113,DXB,LHR,False,,118
BAG03114,LAX,JFK,False,,76
BAG03115,LHR,ORD,False,,90
BAG03116,LAX,LHR,False,,119
BAG03117,JFK,DXB,False,,77
BAG03118,ATL,DXB,False,,69
BAG03119,ATL,JFK,False,,46
BAG03120,JFK,LAX,False,,103
BAG03121,LHR,LAX,True,Sorting,49
BAG03122,ATL,LHR,False,,24
BAG03123,ORD,LHR,False,,92
BAG03124,DXB,ATL,False,,108
BAG03125,ATL,JFK,False,,26
BAG03126,LAX,DXB,False,,62
BAG03127,JFK,LHR,False,,101
BAG03128,ORD,LAX,False,,90
BAG03129,ATL,JFK,False,,23
BAG03130,LAX,LHR,False,,112
BAG03131,LAX,DXB,False,,35
BAG03132,ORD,DXB,False,,37
BAG03133,LAX,LHR,False,,84
BAG03134,LAX,LHR,False,,41
BAG03135,LHR,ATL,True,Sorting,35
BAG03136,JFK,ATL,False,,65
BAG03137,ATL,LAX,False,,95
BAG03138,ATL,JFK,False,,74
BAG03139,ORD,JFK,False,,90
BAG03140,JFK,ORD,False,,90
BAG03141,DXB,LHR,False,,91
BAG03142,LHR,DXB,False,,52
BAG03143,JFK,LHR,False,,56
BAG03144,DXB,LHR,False,,96
BAG03145,LHR,ORD,False,,37
BAG03146,JFK,ATL,False,,105
BAG03147,LAX,LHR,False,,44
BAG03148,ATL,LAX,False,,107
BAG03149,LAX,JFK,False,,105
BAG03150,LHR,ORD,False,,109
BAG03151,ATL,DXB,False,,75
BAG03152,LAX,ATL,False,,99
BAG03153,ATL,DXB,False,,28
BAG03154,LAX,LHR,False,,55
BAG03155,JFK,ATL,False,,76
BAG03156,DXB,ORD,False,,73
BAG03157,ATL,LHR,False,,42
BAG03158,JFK,ATL,False,,77
BAG03159,LAX,LHR,False,,34
BAG03160,LAX,DXB,False,,59
BAG03161,JFK,DXB,False,,110
BAG03162,ORD,LHR,False,,20
BAG03163,JFK,LHR,False,,52
BAG03164,LAX,LHR,False,,98
BAG03165,LAX,JFK,False,,58
BAG03166,LHR,JFK,False,,51
BAG03167,ATL,DXB,False,,98
BAG03168,LHR,ATL,False,,47
BAG03169,LAX,ORD,False,,113
BAG03170,LAX,ATL,False,,103
BAG03171,LAX,LHR,False,,94
BAG03172,LAX,ORD,False,,56
BAG03173,JFK,LHR,False,,101
BAG03174,JFK,ATL,False,,85
BAG03175,DXB,ATL,False,,85
BAG03176,LHR,DXB,False,,93
BAG03177,ORD,ATL,False,,56
BAG03178,ATL,LAX,False,,105
BAG03179,ORD,LHR,False,,58
BAG03180,ATL,JFK,False,,67
BAG03181,ORD,JFK,False,,36
BAG03182,LAX,DXB,False,,36
BAG03183,JFK,LAX,False,,80
BAG03184,ATL,LAX,False,,33
BAG03185,ORD,ATL,False,,92
BAG03186,DXB,JFK,False,,87
BAG03187,JFK,ATL,False,,100
BAG03188,DXB,ORD,True,Transfer,30
BAG03189,DXB,LHR,False,,113
BAG03190,LAX,ORD,False,,27
BAG03191,ATL,LAX,True,Sorting,32
BAG03192,ATL,ORD,False,,115
BAG03193,JFK,DXB,False,,83
BAG03194,LAX,DXB,False,,45
BAG03195,ATL,ORD,False,,116
BAG03196,ATL,DXB,False,,80
BAG03197,JFK,LHR,True,Loading,109
BAG03198,ORD,ATL,False,,54
BAG03199,ATL,ORD,False,,99
BAG03200,LHR,ATL,False,,74
BAG03201,LHR,ATL,False,,53
BAG03202,LAX,DXB,False,,73
BAG03203,LAX,ATL,False,,108
BAG03204,LAX,LHR,False,,69
BAG03205,ORD,DXB,False,,105
BAG03206,ATL,DXB,False,,118
BAG03207,ORD,DXB,False,,73
BAG03208,DXB,ATL,False,,74
BAG03209,ATL,LAX,False,,22
BAG03210,JFK,ORD,False,,44
BAG03211,ATL,JFK,False,,81
BAG03212,JFK,LHR,False,,92
BAG03213,ORD,LHR,False,,93
BAG03214,JFK,LAX,False,,100
BAG03215,LAX,LHR,False,,91
BAG03216,LHR,JFK,False,,39
BAG03217,DXB,ATL,False,,54
BAG03218,ORD,LAX,False,,100
BAG03219,LHR,ORD,False,,34
BAG03220,ORD,JFK,False,,58
BAG03221,JFK,ORD,False,,78
BAG03222,LHR,ATL,True,Sorting,99
BAG03223,DXB,ORD,False,,32
BAG03224,DXB,LAX,False,,47
BAG03225,LAX,JFK,False,,60
BAG03226,ATL,LHR,True,Loading,107
BAG03227,ATL,LAX,False,,27
BAG03228,LHR,ATL,False,,39
BAG03229,DXB,ATL,False,,44
BAG03230,ATL,LHR,False,,58
BAG03231,LHR,ATL,False,,47
BAG03232,LHR,ATL,False,,54
BAG03233,JFK,LAX,False,,71
BAG03234,LHR,LAX,False,,67
BAG03235,DXB,ORD,True,Sorting,71
BAG03236,JFK,ORD,False,,105
BAG03237,JFK,ORD,True,Sorting,92
BAG03238,LHR,ORD,False,,69
BAG03239,LAX,ATL,False,,59
BAG03240,LAX,ATL,False,,93
BAG03241,ATL,JFK,False,,58
BAG03242,ATL,ORD,False,,55
BAG03243,JFK,LAX,False,,40
BAG03244,JFK,LHR,False,,67
BAG03245,LHR,ORD,False,,104
BAG03246,ORD,ATL,False,,69
BAG03247,ORD,ATL,False,,70
BAG03248,LAX,DXB,False,,91
BAG03249,ORD,DXB,False,,42
BAG03250,JFK,ORD,False,,81
BAG03251,LHR,DXB,False,,52
BAG03252,LHR,LAX,False,,22
BAG03253,LHR,DXB,False,,105
BAG03254,LHR,DXB,False,,69
BAG03255,LHR,JFK,False,,71
BAG03256,LHR,DXB,False,,66
BAG03257,ORD,ATL,False,,64
BAG03258,ATL,ORD,False,,84
BAG03259,JFK,ATL,False,,48
BAG03260,ATL,ORD,False,,25
BAG03261,JFK,LAX,False,,56
BAG03262,ORD,DXB,False,,85
BAG03263,LAX,DXB,False,,63
BAG03264,LAX,ORD,False,,21
BAG03265,DXB,ORD,False,,100
BAG03266,ATL,DXB,False,,116
BAG03267,LHR,JFK,False,,39
BAG03268,ORD,LHR,False,,109
BAG03269,LAX,LHR,False,,111
BAG03270,ORD,LAX,False,,77
BAG03271,LHR,JFK,False,,45
BAG03272,ORD,LHR,True,Sorting,20
BAG03273,DXB,ATL,False,,77
BAG03274,JFK,ORD,False,,96
BAG03275,JFK,LAX,False,,25
BAG03276,ATL,ORD,False,,30
BAG03277,LHR,ATL,False,,72
BAG03278,ORD,LHR,False,,111
BAG03279,DXB,ORD,False,,86
BAG03280,DXB,LAX,False,,97
BAG03281,JFK,ORD,True,Transfer,32
BAG03282,LAX,LHR,False,,28
BAG03283,JFK,DXB,False,,72
BAG03284,ORD,LAX,False,,52
BAG03285,LHR,DXB,False,,97
BAG03286,JFK,ORD,False,,109
BAG03287,LAX,JFK,False,,98
BAG03288,ATL,DXB,False,,79
BAG03289,LAX,DXB,False,,21
BAG03290,ORD,LHR,False,,69
BAG03291,DXB,ATL,False,,49
BAG03292,DXB,LAX,False,,113
BAG03293,JFK,ORD,False,,117
BAG03294,DXB,LAX,True,Transfer,85
BAG03295,ATL,JFK,False,,97
BAG03296,JFK,LHR,False,,88
BAG03297,DXB,LAX,False,,57
BAG03298,ATL,ORD,False,,52
BAG03299,JFK,ORD,False,,97
BAG03300,ATL,LHR,False,,116
BAG03301,DXB,JFK,False,,22
BAG03302,ORD,ATL,False,,48
BAG03303,ATL,LAX,False,,21
BAG03304,JFK,ATL,False,,105
BAG03305,JFK,ATL,False,,54
BAG03306,DXB,LHR,False,,79
BAG03307,ATL,DXB,False,,37
BAG03308,LHR,ATL,False,,93
BAG03309,ORD,JFK,False,,43
BAG03310,JFK,LHR,False,,78
BAG03311,JFK,ORD,False,,101
BAG03312,ATL,ORD,False,,66
BAG03313,JFK,LHR,False,,84
BAG03314,ATL,LHR,False,,55
BAG03315,LHR,LAX,False,,42
BAG03316,ATL,ORD,False,,57
BAG03317,ORD,LHR,False,,72
BAG03318,JFK,DXB,False,,62
BAG03319,LAX,LHR,False,,119
BAG03320,ORD,DXB,False,,97
BAG03321,ORD,DXB,False,,33
BAG03322,ORD,LAX,False,,58
BAG03323,LHR,LAX,False,,115
BAG03324,DXB,LAX,False,,113
BAG03325,ORD,ATL,False,,65
BAG03326,JFK,LAX,True,Transfer,70
BAG03327,LHR,JFK,False,,93
BAG03328,LAX,DXB,False,,60
BAG03329,LHR,JFK,False,,56
BAG03330,DXB,LHR,False,,58
BAG03331,DXB,ORD,False,,52
BAG03332,ORD,LAX,False,,66
BAG03333,DXB,JFK,False,,70
BAG03334,DXB,ORD,False,,47
BAG03335,ORD,ATL,False,,38
BAG03336,JFK,ATL,False,,62
BAG03337,LHR,JFK,False,,77
BAG03338,LAX,LHR,False,,45
BAG03339,LAX,ORD,True,Sorting,103
BAG03340,LHR,ORD,False,,98
BAG03341,LAX,ORD,False,,42
BAG03342,ORD,JFK,False,,73
BAG03343,JFK,LAX,False,,79
BAG03344,JFK,DXB,False,,74
BAG03345,LHR,JFK,False,,82
BAG03346,LHR,JFK,False,,116
BAG03347,JFK,DXB,False,,89
BAG03348,ATL,DXB,False,,59
BAG03349,DXB,ORD,False,,94
BAG03350,LHR,LAX,False,,81
BAG03351,ATL,ORD,False,,104
BAG03352,DXB,LHR,False,,34
BAG03353,LAX,LHR,False,,79
BAG03354,LHR,JFK,True,Loading,76
BAG03355,LHR,ATL,False,,94
BAG03356,ATL,JFK,False,,20
BAG03357,LAX,ATL,False,,40
BAG03358,JFK,ATL,False,,38
BAG03359,DXB,ORD,False,,119
BAG03360,ATL,ORD,False,,52
BAG03361,ATL,LAX,False,,118
BAG03362,LAX,DXB,False,,28
BAG03363,LHR,LAX,False,,57
BAG03364,LAX,LHR,False,,65
BAG03365,ORD,LHR,False,,67
BAG03366,DXB,ATL,False,,63
BAG03367,JFK,ORD,False,,64
BAG03368,LHR,LAX,False,,57
BAG03369,ORD,LHR,False,,113
BAG03370,DXB,ATL,False,,54
BAG03371,LAX,JFK,False,,32
BAG03372,ORD,LHR,False,,119
BAG03373,LAX,ORD,False,,64
BAG03374,LAX,ORD,False,,84
BAG03375,LHR,LAX,False,,117
BAG03376,ORD,DXB,False,,73
BAG03377,DXB,LHR,False,,38
BAG03378,ORD,JFK,False,,111
BAG03379,ATL,JFK,False,,55
BAG03380,ATL,LAX,False,,87
BAG03381,DXB,LAX,False,,99
BAG03382,ATL,LAX,False,,105
BAG03383,DXB,ATL,False,,65
BAG03384,LHR,DXB,False,,111
BAG03385,JFK,LAX,False,,50
BAG03386,JFK,LHR,False,,84
BAG03387,LAX,DXB,False,,76
BAG03388,LAX,LHR,False,,41
BAG03389,JFK,LHR,False,,69
BAG03390,ORD,DXB,False,,58
BAG03391,ORD,LAX,False,,26
BAG03392,ATL,DXB,False,,79
BAG03393,ATL,LAX,False,,109
BAG03394,DXB,LAX,False,,36
BAG03395,LHR,LAX,False,,46
BAG03396,JFK,ORD,False,,28
BAG03397,DXB,JFK,False,,112
BAG03398,JFK,LHR,False,,26
BAG03399,ATL,ORD,False,,63
BAG03400,DXB,JFK,True,Sorting,105
BAG03401,JFK,LAX,False,,117
BAG03402,DXB,JFK,False,,107
BAG03403,ATL,LHR,False,,85
BAG03404,ORD,DXB,False,,31
BAG03405,ATL,LHR,False,,23
BAG03406,LAX,LHR,False,,20
BAG03407,JFK,DXB,False,,53
BAG03408,ORD,JFK,False,,66
BAG03409,ORD,JFK,False,,69
BAG03410,JFK,ORD,False,,33
BAG03411,DXB,JFK,False,,98
BAG03412,LAX,ORD,False,,80
BAG03413,ATL,LAX,False,,107
BAG03414,LAX,DXB,False,,59
BAG03415,JFK,LAX,False,,28
BAG03416,LHR,LAX,False,,62
BAG03417,LAX,JFK,False,,32
BAG03418,ORD,LHR,False,,56
BAG03419,LHR,ORD,False,,115
BAG03420,LHR,ORD,True,Transfer,60
BAG03421,LHR,JFK,False,,61
BAG03422,LAX,ORD,False,,99
BAG03423,JFK,LAX,False,,72
BAG03424,LHR,ORD,False,,36
BAG03425,DXB,LHR,False,,83
BAG03426,LHR,JFK,False,,90
BAG03427,JFK,LAX,False,,89
BAG03428,LAX,ORD,False,,24
BAG03429,LHR,ATL,False,,67
BAG03430,DXB,LHR,False,,96
BAG03431,ATL,LAX,False,,53
BAG03432,LHR,ORD,False,,94
BAG03433,JFK,ORD,False,,92
BAG03434,ATL,ORD,False,,41
BAG03435,LHR,JFK,False,,88
BAG03436,ORD,JFK,False,,84
BAG03437,LAX,LHR,False,,41
BAG03438,LAX,DXB,False,,30
BAG03439,LAX,ORD,False,,99
BAG03440,DXB,ORD,False,,24
BAG03441,ORD,LAX,False,,54
BAG03442,DXB,LHR,False,,94
BAG03443,ORD,DXB,False,,83
BAG03444,ATL,LAX,False,,37
BAG03445,ORD,LHR,False,,28
BAG03446,LAX,JFK,True,Transfer,64
BAG03447,JFK,DXB,False,,40
BAG03448,ORD,DXB,False,,65
BAG03449,DXB,JFK,False,,33
BAG03450,DXB,LHR,False,,91
BAG03451,LAX,JFK,False,,88
BAG03452,DXB,ATL,False,,26
BAG03453,LAX,ORD,False,,33
BAG03454,LAX,DXB,False,,24
BAG03455,ORD,DXB,False,,94
BAG03456,LHR,JFK,False,,55
BAG03457,ORD,LAX,False,,95
BAG03458,JFK,LAX,False,,101
BAG03459,ORD,LAX,False,,97
BAG03460,LAX,ORD,False,,100
BAG03461,ATL,LAX,False,,104
BAG03462,ORD,ATL,False,,118
BAG03463,DXB,ATL,False,,37
BAG03464,LHR,ORD,False,,99
BAG03465,ATL,ORD,False,,38
BAG03466,ATL,JFK,False,,81
BAG03467,LAX,DXB,False,,117
BAG03468,DXB,ORD,False,,67
BAG03469,ATL,JFK,False,,93
BAG03470,LAX,ATL,False,,38
BAG03471,JFK,ORD,False,,23
BAG03472,DXB,ATL,False,,106
BAG03473,LHR,DXB,False,,74
BAG03474,ORD,DXB,False,,91
BAG03475,JFK,ORD,False,,101
BAG03476,LAX,LHR,False,,33
BAG03477,LAX,ORD,True,Sorting,39
BAG03478,JFK,ORD,False,,116
BAG03479,DXB,ORD,False,,80
BAG03480,ATL,ORD,False,,78
BAG03481,LHR,LAX,False,,111
BAG03482,LAX,LHR,True,Loading,72
BAG03483,DXB,JFK,False,,94
BAG03484,JFK,ORD,False,,69
BAG03485,ORD,ATL,False,,94
BAG03486,ATL,LHR,False,,103
BAG03487,ATL,JFK,False,,111
BAG03488,JFK,ATL,False,,61
BAG03489,DXB,LAX,False,,37
BAG03490,LHR,ORD,False,,85
BAG03491,ORD,LAX,False,,57
BAG03492,ATL,LAX,False,,100
BAG03493,DXB,ORD,False,,107
BAG03494,ATL,LAX,False,,71
BAG03495,ATL,LHR,False,,55
BAG03496,DXB,JFK,False,,95
BAG03497,LHR,LAX,False,,59
BAG03498,ATL,ORD,False,,44
BAG03499,LHR,DXB,False,,27
BAG03500,JFK,LHR,False,,26
BAG03501,ORD,DXB,False,,25
BAG03502,ORD,ATL,False,,100
BAG03503,LAX,ATL,False,,50
BAG03504,ORD,LAX,False,,86
BAG03505,DXB,ORD,False,,39
BAG03506,LAX,DXB,False,,98
BAG03507,LAX,DXB,False,,48
BAG03508,LAX,DXB,False,,69
BAG03509,ATL,LHR,False,,86
BAG03510,LHR,DXB,False,,84
BAG03511,JFK,LAX,False,,38
BAG03512,ATL,JFK,True,Sorting,45
BAG03513,ATL,LHR,False,,111
BAG03514,DXB,ATL,False,,110
BAG03515,DXB,ORD,False,,82
BAG03516,LHR,JFK,False,,60
BAG03517,JFK,LHR,False,,98
BAG03518,JFK,ORD,False,,115
BAG03519,JFK,DXB,False,,93
BAG03520,DXB,ATL,False,,59
BAG03521,LHR,LAX,False,,114
BAG03522,JFK,LHR,False,,41
BAG03523,LHR,LAX,False,,72
BAG03524,LHR,LAX,False,,51
BAG03525,LHR,ATL,False,,85
BAG03526,LAX,ORD,False,,39
BAG03527,LAX,LHR,False,,90
BAG03528,DXB,LHR,False,,54
BAG03529,LHR,JFK,False,,55
BAG03530,LHR,ORD,False,,47
BAG03531,JFK,DXB,False,,95
BAG03532,LHR,ORD,False,,107
BAG03533,ATL,DXB,False,,82
BAG03534,ATL,LHR,True,Transfer,76
BAG03535,DXB,ORD,False,,86
BAG03536,ORD,ATL,True,Loading,116
BAG03537,ORD,LAX,False,,86
BAG03538,LHR,ATL,False,,32
BAG03539,ATL,JFK,False,,115
BAG03540,LHR,DXB,False,,40
BAG03541,ATL,ORD,False,,70
BAG03542,LHR,ORD,False,,25
BAG03543,JFK,LAX,False,,97
BAG03544,DXB,JFK,False,,75
BAG03545,ORD,ATL,False,,25
BAG03546,DXB,ATL,False,,109
BAG03547,LAX,ORD,False,,89
BAG03548,ATL,JFK,False,,97
BAG03549,LHR,JFK,False,,63
BAG03550,ORD,JFK,True,Transfer,63
BAG03551,LAX,ATL,False,,98
BAG03552,LHR,ORD,False,,64
BAG03553,ATL,JFK,False,,106
BAG03554,DXB,ATL,True,Loading,59
BAG03555,DXB,JFK,False,,98
BAG03556,LAX,JFK,False,,95
BAG03557,LAX,ORD,False,,114
BAG03558,ORD,DXB,False,,97
BAG03559,ORD,JFK,False,,109
BAG03560,ORD,LAX,False,,92
BAG03561,LAX,ORD,False,,67
BAG03562,ATL,DXB,False,,111
BAG03563,DXB,ATL,False,,24
BAG03564,LAX,ORD,False,,96
BAG03565,LHR,JFK,False,,65
BAG03566,LHR,ORD,False,,112
BAG03567,ATL,DXB,False,,101
BAG03568,LAX,DXB,False,,46
BAG03569,JFK,LAX,False,,69
BAG03570,DXB,ORD,False,,69
BAG03571,LAX,ORD,False,,47
BAG03572,DXB,LAX,False,,38
BAG03573,DXB,LHR,False,,51
BAG03574,LAX,ATL,False,,48
BAG03575,ORD,DXB,False,,114
BAG03576,ORD,LAX,False,,25
BAG03577,ORD,DXB,False,,102
BAG03578,ATL,ORD,False,,57
BAG03579,ORD,DXB,False,,81
BAG03580,DXB,JFK,False,,100
BAG03581,DXB,LHR,True,Transfer,27
BAG03582,LHR,ORD,False,,38
BAG03583,ATL,ORD,False,,98
BAG03584,ATL,LHR,False,,97
BAG03585,LHR,DXB,False,,63
BAG03586,ORD,DXB,False,,54
BAG03587,ATL,ORD,False,,70
BAG03588,DXB,ATL,False,,80
BAG03589,LAX,ORD,False,,101
BAG03590,LAX,LHR,False,,41
BAG03591,LHR,DXB,False,,62
BAG03592,LAX,DXB,True,Sorting,28
BAG03593,JFK,LAX,False,,21
BAG03594,ATL,LHR,False,,83
BAG03595,DXB,ATL,False,,68
BAG03596,ATL,DXB,False,,27
BAG03597,LHR,LAX,False,,37
BAG03598,ORD,JFK,False,,82
BAG03599,LHR,ORD,False,,85
BAG03600,JFK,ORD,True,Sorting,117
BAG03601,LAX,ATL,False,,22
BAG03602,JFK,ATL,False,,48
BAG03603,ATL,DXB,False,,47
BAG03604,LAX,ORD,False,,78
BAG03605,LAX,ATL,False,,29
BAG03606,ATL,LHR,False,,70
BAG03607,JFK,ATL,False,,49
BAG03608,JFK,DXB,False,,56
BAG03609,JFK,ORD,True,Transfer,70
BAG03610,ORD,LHR,False,,98
BAG03611,ORD,LAX,False,,101
BAG03612,ATL,ORD,False,,98
BAG03613,ORD,JFK,False,,84
BAG03614,LHR,JFK,False,,69
BAG03615,DXB,LAX,False,,45
BAG03616,ATL,LHR,False,,33
BAG03617,DXB,ORD,False,,101
BAG03618,ATL,LAX,False,,36
BAG03619,LAX,ORD,True,Loading,72
BAG03620,JFK,DXB,True,Loading,50
BAG03621,LAX,ATL,False,,93
BAG03622,LHR,DXB,False,,42
BAG03623,ATL,LAX,False,,39
BAG03624,LHR,DXB,False,,58
BAG03625,LAX,JFK,False,,119
BAG03626,LHR,LAX,False,,92
BAG03627,JFK,LHR,False,,45
BAG03628,ATL,JFK,False,,43
BAG03629,ORD,JFK,False,,31
BAG03630,LHR,ORD,False,,29
BAG03631,JFK,ATL,False,,21
BAG03632,LHR,JFK,False,,87
BAG03633,LHR,DXB,False,,103
BAG03634,JFK,DXB,False,,108
BAG03635,JFK,ORD,False,,56
BAG03636,ORD,ATL,False,,58
BAG03637,ORD,JFK,False,,43
